corpus_size;modelo;tamanho_contexto;categoria;qtde_total;qtde_analisada;qtde_fora_dicionario;qtde_fora_ranking;mse;rmsd
8550000;skip-gram;12;city-in-state;2467;1941;403;123;0.005055;0.071101
8550000;skip-gram;12;family;506;357;126;23;0.005656;0.075204
8550000;skip-gram;12;gram1-adjective-to-adverb;992;568;180;244;0.009468;0.097301
8550000;skip-gram;12;gram2-opposite;812;371;260;181;0.011342;0.106498
8550000;skip-gram;12;gram3-comparative;1332;1228;0;104;0.005312;0.072883
8550000;skip-gram;12;gram4-superlative;1122;617;420;85;0.011550;0.107471
8550000;skip-gram;12;gram5-present-participle;1056;888;0;168;0.009624;0.098100
8550000;skip-gram;12;gram6-nationality-adjective;1599;1506;78;15;0.002487;0.049869
8550000;skip-gram;12;gram7-past-tense;1560;1344;78;138;0.007025;0.083814
8550000;skip-gram;12;gram8-plural;1332;1109;142;81;0.005461;0.073896
8550000;skip-gram;12;gram9-plural-verbs;870;757;0;113;0.009475;0.097340
8550000;skip-gram;12;TOTAL;19544;13700;4437;1407;0.006013;0.077542
8550000;cbow;14;capital-common-countries;506;505;0;1;0.002854;0.053420
8550000;cbow;14;capital-world;4524;2241;2222;61;0.005455;0.073855
8550000;cbow;14;currency;866;245;528;93;0.019093;0.138178
8550000;cbow;14;city-in-state;2467;1880;403;184;0.010100;0.100497
8550000;cbow;14;family;506;359;126;21;0.003794;0.061596
8550000;cbow;14;gram1-adjective-to-adverb;992;581;180;231;0.014679;0.121158
8550000;cbow;14;gram2-opposite;812;337;260;215;0.015174;0.123182
8550000;cbow;14;gram3-comparative;1332;1282;0;50;0.004914;0.070099
8550000;cbow;14;gram4-superlative;1122;657;420;45;0.011504;0.107257
8550000;cbow;14;gram5-present-participle;1056;964;0;92;0.009487;0.097401
8550000;cbow;14;gram6-nationality-adjective;1599;1495;78;26;0.003676;0.060632
8550000;cbow;14;gram7-past-tense;1560;1387;78;95;0.009017;0.094959
8550000;cbow;14;gram8-plural;1332;1123;142;67;0.007201;0.084856
8550000;cbow;14;gram9-plural-verbs;870;787;0;83;0.010395;0.101955
8550000;cbow;14;TOTAL;19544;13843;4437;1264;0.007918;0.088983
8550000;skip-gram;14;capital-common-countries;506;506;0;0;0.000514;0.022662
8550000;skip-gram;14;capital-world;4524;2258;2222;44;0.003407;0.058372
8550000;skip-gram;14;currency;866;263;528;75;0.012436;0.111518
8550000;skip-gram;14;city-in-state;2467;1949;403;115;0.005681;0.075370
8550000;skip-gram;14;family;506;363;126;17;0.005874;0.076644
8550000;skip-gram;14;gram1-adjective-to-adverb;992;623;180;189;0.010847;0.104150
8550000;skip-gram;14;gram2-opposite;812;350;260;202;0.012244;0.110653
8550000;skip-gram;14;gram3-comparative;1332;1221;0;111;0.005891;0.076750
8550000;skip-gram;14;gram4-superlative;1122;572;420;130;0.013477;0.116090
8550000;skip-gram;14;gram5-present-participle;1056;878;0;178;0.009252;0.096188
8550000;skip-gram;14;gram6-nationality-adjective;1599;1508;78;13;0.002687;0.051837
8550000;skip-gram;14;gram7-past-tense;1560;1307;78;175;0.007737;0.087960
8550000;skip-gram;14;gram8-plural;1332;1125;142;65;0.004943;0.070304
8550000;skip-gram;14;gram9-plural-verbs;870;769;0;101;0.008623;0.092863
8550000;skip-gram;14;TOTAL;19544;13692;4437;1415;0.006197;0.078722
8550000;cbow;16;capital-common-countries;506;506;0;0;0.003129;0.055939
8550000;cbow;16;capital-world;4524;2258;2222;44;0.005002;0.070722
8550000;cbow;16;currency;866;246;528;92;0.018228;0.135011
8550000;cbow;16;city-in-state;2467;1893;403;171;0.010305;0.101515
8550000;cbow;16;family;506;361;126;19;0.004176;0.064624
8550000;cbow;16;gram1-adjective-to-adverb;992;573;180;239;0.013362;0.115593
8550000;cbow;16;gram2-opposite;812;353;260;199;0.013922;0.117991
8550000;cbow;16;gram3-comparative;1332;1308;0;24;0.004526;0.067274
8550000;cbow;16;gram4-superlative;1122;660;420;42;0.012269;0.110765
8550000;cbow;16;gram5-present-participle;1056;967;0;89;0.007488;0.086531
8550000;cbow;16;gram6-nationality-adjective;1599;1492;78;29;0.003951;0.062857
8550000;cbow;16;gram7-past-tense;1560;1352;78;130;0.009350;0.096697
8550000;cbow;16;gram8-plural;1332;1133;142;57;0.006394;0.079961
8550000;cbow;16;gram9-plural-verbs;870;765;0;105;0.009010;0.094922
8550000;cbow;16;TOTAL;19544;13867;4437;1240;0.007563;0.086966
8550000;skip-gram;16;capital-common-countries;506;506;0;0;0.000456;0.021366
8550000;skip-gram;16;capital-world;4524;2273;2222;29;0.003297;0.057417
8550000;skip-gram;16;currency;866;253;528;85;0.014187;0.119108
8550000;skip-gram;16;city-in-state;2467;1966;403;98;0.004986;0.070610
8550000;skip-gram;16;family;506;361;126;19;0.007742;0.087988
8550000;skip-gram;16;gram1-adjective-to-adverb;992;607;180;205;0.010342;0.101697
8550000;skip-gram;16;gram2-opposite;812;360;260;192;0.012439;0.111531
8550000;skip-gram;16;gram3-comparative;1332;1221;0;111;0.005708;0.075553
8550000;skip-gram;16;gram4-superlative;1122;589;420;113;0.013667;0.116904
8550000;skip-gram;16;gram5-present-participle;1056;904;0;152;0.009605;0.098007
8550000;skip-gram;16;gram6-nationality-adjective;1599;1492;78;29;0.002395;0.048939
8550000;skip-gram;16;gram7-past-tense;1560;1327;78;155;0.007228;0.085017
8550000;skip-gram;16;gram8-plural;1332;1123;142;67;0.005516;0.074267
8550000;skip-gram;16;gram9-plural-verbs;870;770;0;100;0.009895;0.099476
8550000;skip-gram;16;TOTAL;19544;13752;4437;1355;0.006206;0.078779
8550000;cbow;18;capital-common-countries;506;506;0;0;0.002535;0.050345
8550000;cbow;18;capital-world;4524;2263;2222;39;0.005274;0.072621
8550000;cbow;18;currency;866;235;528;103;0.019227;0.138663
8550000;cbow;18;city-in-state;2467;1861;403;203;0.009515;0.097546
8550000;cbow;18;family;506;356;126;24;0.003658;0.060479
8550000;cbow;18;gram1-adjective-to-adverb;992;534;180;278;0.012794;0.113108
8550000;cbow;18;gram2-opposite;812;324;260;228;0.014774;0.121547
8550000;cbow;18;gram3-comparative;1332;1285;0;47;0.005720;0.075631
8550000;cbow;18;gram4-superlative;1122;624;420;78;0.012742;0.112880
8550000;cbow;18;gram5-present-participle;1056;964;0;92;0.008714;0.093349
8550000;cbow;18;gram6-nationality-adjective;1599;1490;78;31;0.002753;0.052472
8550000;cbow;18;gram7-past-tense;1560;1372;78;110;0.009480;0.097364
8550000;cbow;18;gram8-plural;1332;1112;142;78;0.007234;0.085055
8550000;cbow;18;gram9-plural-verbs;870;773;0;97;0.009869;0.099343
8550000;cbow;18;TOTAL;19544;13699;4437;1408;0.007654;0.087485
8550000;skip-gram;18;capital-common-countries;506;506;0;0;0.000604;0.024574
8550000;skip-gram;18;capital-world;4524;2281;2222;21;0.003058;0.055302
8550000;skip-gram;18;currency;866;261;528;77;0.013409;0.115799
8550000;skip-gram;18;city-in-state;2467;1997;403;67;0.005133;0.071645
8550000;skip-gram;18;family;506;361;126;19;0.007653;0.087479
8550000;skip-gram;18;gram1-adjective-to-adverb;992;598;180;214;0.010836;0.104095
8550000;skip-gram;18;gram2-opposite;812;339;260;213;0.012317;0.110981
8550000;skip-gram;18;gram3-comparative;1332;1160;0;172;0.006631;0.081430
8550000;skip-gram;18;gram4-superlative;1122;579;420;123;0.013246;0.115092
8550000;skip-gram;18;gram5-present-participle;1056;894;0;162;0.009205;0.095943
8550000;skip-gram;18;gram6-nationality-adjective;1599;1504;78;17;0.002581;0.050805
8550000;skip-gram;18;gram7-past-tense;1560;1356;78;126;0.007305;0.085467
8550000;skip-gram;18;gram8-plural;1332;1123;142;67;0.005902;0.076822
8550000;skip-gram;18;gram9-plural-verbs;870;766;0;104;0.009441;0.097166
8550000;skip-gram;18;TOTAL;19544;13725;4437;1382;0.006243;0.079014
8550000;cbow;20;capital-common-countries;506;506;0;0;0.001760;0.041951
8550000;cbow;20;capital-world;4524;2253;2222;49;0.005407;0.073529
8550000;cbow;20;currency;866;238;528;100;0.017734;0.133168
8550000;cbow;20;city-in-state;2467;1839;403;225;0.009644;0.098206
8550000;cbow;20;family;506;348;126;32;0.003796;0.061608
8550000;cbow;20;gram1-adjective-to-adverb;992;572;180;240;0.013759;0.117299
8550000;cbow;20;gram2-opposite;812;355;260;197;0.014793;0.121627
8550000;cbow;20;gram3-comparative;1332;1269;0;63;0.005035;0.070959
8550000;cbow;20;gram4-superlative;1122;636;420;66;0.013904;0.117913
8550000;cbow;20;gram5-present-participle;1056;951;0;105;0.007992;0.089399
8550000;cbow;20;gram6-nationality-adjective;1599;1494;78;27;0.003929;0.062678
8550000;cbow;20;gram7-past-tense;1560;1361;78;121;0.008640;0.092951
8550000;cbow;20;gram8-plural;1332;1106;142;84;0.005696;0.075471
8550000;cbow;20;gram9-plural-verbs;870;767;0;103;0.010448;0.102217
8550000;cbow;20;TOTAL;19544;13695;4437;1412;0.007612;0.087246
8550000;skip-gram;20;capital-common-countries;506;506;0;0;0.000563;0.023729
8550000;skip-gram;20;capital-world;4524;2270;2222;32;0.003344;0.057824
8550000;skip-gram;20;currency;866;253;528;85;0.015106;0.122906
8550000;skip-gram;20;city-in-state;2467;1964;403;100;0.005011;0.070791
8550000;skip-gram;20;family;506;352;126;28;0.008323;0.091233
8550000;skip-gram;20;gram1-adjective-to-adverb;992;618;180;194;0.010377;0.101870
8550000;skip-gram;20;gram2-opposite;812;325;260;227;0.013467;0.116049
8550000;skip-gram;20;gram3-comparative;1332;1161;0;171;0.006950;0.083367
8550000;skip-gram;20;gram4-superlative;1122;577;420;125;0.013822;0.117566
8550000;skip-gram;20;gram5-present-participle;1056;897;0;159;0.009134;0.095573
8550000;skip-gram;20;gram6-nationality-adjective;1599;1501;78;20;0.002541;0.050411
8550000;skip-gram;20;gram7-past-tense;1560;1317;78;165;0.007862;0.088671
8550000;skip-gram;20;gram8-plural;1332;1134;142;56;0.005736;0.075733
8550000;skip-gram;20;gram9-plural-verbs;870;773;0;97;0.009663;0.098299
8550000;skip-gram;20;TOTAL;19544;13648;4437;1459;0.006421;0.080134
15300000;cbow;2;capital-common-countries;506;502;0;4;0.003541;0.059508
15300000;cbow;2;capital-world;4524;2780;1367;377;0.008287;0.091033
15300000;cbow;2;currency;866;341;364;161;0.011130;0.105499
15300000;cbow;2;city-in-state;2467;1896;213;358;0.011562;0.107525
15300000;cbow;2;family;506;383;86;37;0.002332;0.048287
15300000;cbow;2;gram1-adjective-to-adverb;992;698;0;294;0.012827;0.113255
15300000;cbow;2;gram2-opposite;812;457;110;245;0.013495;0.116167
15300000;cbow;2;gram3-comparative;1332;1329;0;3;0.001793;0.042342
15300000;cbow;2;gram4-superlative;1122;841;192;89;0.008789;0.093750
15300000;cbow;2;gram5-present-participle;1056;945;0;111;0.006804;0.082485
15300000;cbow;2;gram6-nationality-adjective;1599;1470;78;51;0.003330;0.057705
15300000;cbow;2;gram7-past-tense;1560;1395;78;87;0.007161;0.084620
15300000;cbow;2;gram8-plural;1332;1147;72;113;0.004858;0.069697
15300000;cbow;2;gram9-plural-verbs;870;783;0;87;0.006599;0.081233
15300000;cbow;2;TOTAL;19544;14967;2560;2017;0.007241;0.085092
15300000;skip-gram;2;capital-common-countries;506;505;0;1;0.001586;0.039829
15300000;skip-gram;2;capital-world;4524;2725;1367;432;0.005425;0.073651
15300000;skip-gram;2;currency;866;342;364;160;0.007435;0.086227
15300000;skip-gram;2;city-in-state;2467;1885;213;369;0.005824;0.076318
15300000;skip-gram;2;family;506;384;86;36;0.002097;0.045795
15300000;skip-gram;2;gram1-adjective-to-adverb;992;573;0;419;0.008002;0.089452
15300000;skip-gram;2;gram2-opposite;812;444;110;258;0.007567;0.086988
15300000;skip-gram;2;gram3-comparative;1332;1319;0;13;0.001565;0.039554
15300000;skip-gram;2;gram4-superlative;1122;812;192;118;0.005098;0.071401
15300000;skip-gram;2;gram5-present-participle;1056;890;0;166;0.004608;0.067884
15300000;skip-gram;2;gram6-nationality-adjective;1599;1485;78;36;0.001849;0.043003
15300000;skip-gram;2;gram7-past-tense;1560;1315;78;167;0.004299;0.065563
15300000;skip-gram;2;gram8-plural;1332;1161;72;99;0.003373;0.058080
15300000;skip-gram;2;gram9-plural-verbs;870;728;0;142;0.004174;0.064609
15300000;skip-gram;2;TOTAL;19544;14568;2560;2416;0.004360;0.066029
15300000;cbow;4;capital-common-countries;506;505;0;1;0.001278;0.035743
15300000;cbow;4;capital-world;4524;3020;1367;137;0.005216;0.072222
15300000;cbow;4;currency;866;361;364;141;0.011317;0.106381
15300000;cbow;4;city-in-state;2467;2062;213;192;0.008472;0.092041
15300000;cbow;4;family;506;392;86;28;0.002767;0.052603
15300000;cbow;4;gram1-adjective-to-adverb;992;724;0;268;0.012254;0.110700
15300000;cbow;4;gram2-opposite;812;503;110;199;0.015499;0.124497
15300000;cbow;4;gram3-comparative;1332;1331;0;1;0.001765;0.042010
15300000;cbow;4;gram4-superlative;1122;835;192;95;0.009275;0.096305
15300000;cbow;4;gram5-present-participle;1056;994;0;62;0.006257;0.079099
15300000;cbow;4;gram6-nationality-adjective;1599;1512;78;9;0.003116;0.055820
15300000;cbow;4;gram7-past-tense;1560;1425;78;57;0.006643;0.081505
15300000;cbow;4;gram8-plural;1332;1209;72;51;0.003900;0.062453
15300000;cbow;4;gram9-plural-verbs;870;814;0;56;0.007968;0.089264
15300000;cbow;4;TOTAL;19544;15687;2560;1297;0.006209;0.078795
15300000;skip-gram;4;capital-common-countries;506;506;0;0;0.000425;0.020627
15300000;skip-gram;4;capital-world;4524;2977;1367;180;0.004207;0.064864
15300000;skip-gram;4;currency;866;377;364;125;0.008292;0.091058
15300000;skip-gram;4;city-in-state;2467;2042;213;212;0.003858;0.062111
15300000;skip-gram;4;family;506;397;86;23;0.002374;0.048723
15300000;skip-gram;4;gram1-adjective-to-adverb;992;581;0;411;0.008408;0.091693
15300000;skip-gram;4;gram2-opposite;812;458;110;244;0.008552;0.092478
15300000;skip-gram;4;gram3-comparative;1332;1320;0;12;0.002157;0.046443
15300000;skip-gram;4;gram4-superlative;1122;811;192;119;0.005964;0.077227
15300000;skip-gram;4;gram5-present-participle;1056;925;0;131;0.006231;0.078940
15300000;skip-gram;4;gram6-nationality-adjective;1599;1513;78;8;0.001597;0.039959
15300000;skip-gram;4;gram7-past-tense;1560;1338;78;144;0.004465;0.066823
15300000;skip-gram;4;gram8-plural;1332;1177;72;83;0.003466;0.058872
15300000;skip-gram;4;gram9-plural-verbs;870;745;0;125;0.005336;0.073051
15300000;skip-gram;4;TOTAL;19544;15167;2560;1817;0.004179;0.064645
15300000;cbow;6;capital-common-countries;506;506;0;0;0.000980;0.031305
15300000;cbow;6;capital-world;4524;3077;1367;80;0.004053;0.063663
15300000;cbow;6;currency;866;377;364;125;0.012442;0.111546
15300000;cbow;6;city-in-state;2467;2061;213;193;0.007028;0.083831
15300000;cbow;6;family;506;400;86;20;0.003299;0.057440
15300000;cbow;6;gram1-adjective-to-adverb;992;727;0;265;0.013957;0.118139
15300000;cbow;6;gram2-opposite;812;499;110;203;0.017234;0.131277
15300000;cbow;6;gram3-comparative;1332;1332;0;0;0.002173;0.046619
15300000;cbow;6;gram4-superlative;1122;855;192;75;0.008821;0.093921
15300000;cbow;6;gram5-present-participle;1056;990;0;66;0.007123;0.084399
15300000;cbow;6;gram6-nationality-adjective;1599;1506;78;15;0.003294;0.057391
15300000;cbow;6;gram7-past-tense;1560;1424;78;58;0.006065;0.077875
15300000;cbow;6;gram8-plural;1332;1214;72;46;0.003890;0.062372
15300000;cbow;6;gram9-plural-verbs;870;819;0;51;0.008696;0.093252
15300000;cbow;6;TOTAL;19544;15787;2560;1197;0.006026;0.077629
15300000;skip-gram;6;capital-common-countries;506;506;0;0;0.000318;0.017834
15300000;skip-gram;6;capital-world;4524;3031;1367;126;0.003223;0.056771
15300000;skip-gram;6;currency;866;395;364;107;0.009525;0.097595
15300000;skip-gram;6;city-in-state;2467;2075;213;179;0.003596;0.059965
15300000;skip-gram;6;family;506;415;86;5;0.003230;0.056829
15300000;skip-gram;6;gram1-adjective-to-adverb;992;695;0;297;0.008558;0.092509
15300000;skip-gram;6;gram2-opposite;812;476;110;226;0.008835;0.093992
15300000;skip-gram;6;gram3-comparative;1332;1325;0;7;0.002292;0.047877
15300000;skip-gram;6;gram4-superlative;1122;826;192;104;0.007220;0.084968
15300000;skip-gram;6;gram5-present-participle;1056;956;0;100;0.006489;0.080554
15300000;skip-gram;6;gram6-nationality-adjective;1599;1511;78;10;0.002367;0.048653
15300000;skip-gram;6;gram7-past-tense;1560;1377;78;105;0.004572;0.067617
15300000;skip-gram;6;gram8-plural;1332;1202;72;58;0.003857;0.062107
15300000;skip-gram;6;gram9-plural-verbs;870;784;0;86;0.005965;0.077234
15300000;skip-gram;6;TOTAL;19544;15574;2560;1410;0.004304;0.065607
15300000;cbow;8;capital-common-countries;506;506;0;0;0.000895;0.029924
15300000;cbow;8;capital-world;4524;3083;1367;74;0.003768;0.061388
15300000;cbow;8;currency;866;398;364;104;0.014302;0.119589
15300000;cbow;8;city-in-state;2467;2092;213;162;0.006349;0.079679
15300000;cbow;8;family;506;401;86;19;0.002959;0.054399
15300000;cbow;8;gram1-adjective-to-adverb;992;744;0;248;0.013857;0.117718
15300000;cbow;8;gram2-opposite;812;466;110;236;0.017119;0.130841
15300000;cbow;8;gram3-comparative;1332;1330;0;2;0.002796;0.052876
15300000;cbow;8;gram4-superlative;1122;836;192;94;0.010155;0.100771
15300000;cbow;8;gram5-present-participle;1056;991;0;65;0.006313;0.079454
15300000;cbow;8;gram6-nationality-adjective;1599;1509;78;12;0.004440;0.066630
15300000;cbow;8;gram7-past-tense;1560;1414;78;68;0.007028;0.083833
15300000;cbow;8;gram8-plural;1332;1247;72;13;0.004161;0.064503
15300000;cbow;8;gram9-plural-verbs;870;797;0;73;0.009417;0.097043
15300000;cbow;8;TOTAL;19544;15814;2560;1170;0.006217;0.078847
15300000;skip-gram;8;capital-common-countries;506;506;0;0;0.000186;0.013641
15300000;skip-gram;8;capital-world;4524;3076;1367;81;0.003066;0.055372
15300000;skip-gram;8;currency;866;400;364;102;0.011431;0.106916
15300000;skip-gram;8;city-in-state;2467;2099;213;155;0.003335;0.057753
15300000;skip-gram;8;family;506;412;86;8;0.003894;0.062402
15300000;skip-gram;8;gram1-adjective-to-adverb;992;743;0;249;0.009132;0.095559
15300000;skip-gram;8;gram2-opposite;812;473;110;229;0.008783;0.093718
15300000;skip-gram;8;gram3-comparative;1332;1314;0;18;0.002957;0.054383
15300000;skip-gram;8;gram4-superlative;1122;840;192;90;0.008288;0.091038
15300000;skip-gram;8;gram5-present-participle;1056;975;0;81;0.006535;0.080838
15300000;skip-gram;8;gram6-nationality-adjective;1599;1505;78;16;0.002551;0.050505
15300000;skip-gram;8;gram7-past-tense;1560;1384;78;98;0.004836;0.069545
15300000;skip-gram;8;gram8-plural;1332;1219;72;41;0.003877;0.062268
15300000;skip-gram;8;gram9-plural-verbs;870;789;0;81;0.007206;0.084887
15300000;skip-gram;8;TOTAL;19544;15735;2560;1249;0.004563;0.067553
15300000;cbow;10;capital-common-countries;506;506;0;0;0.001083;0.032916
15300000;cbow;10;capital-world;4524;3084;1367;73;0.003939;0.062758
15300000;cbow;10;currency;866;399;364;103;0.013154;0.114689
15300000;cbow;10;city-in-state;2467;2074;213;180;0.006912;0.083140
15300000;cbow;10;family;506;396;86;24;0.003298;0.057432
15300000;cbow;10;gram1-adjective-to-adverb;992;737;0;255;0.013211;0.114939
15300000;cbow;10;gram2-opposite;812;446;110;256;0.016004;0.126506
15300000;cbow;10;gram3-comparative;1332;1328;0;4;0.002537;0.050366
15300000;cbow;10;gram4-superlative;1122;846;192;84;0.010236;0.101174
15300000;cbow;10;gram5-present-participle;1056;997;0;59;0.006929;0.083240
15300000;cbow;10;gram6-nationality-adjective;1599;1515;78;6;0.004427;0.066534
15300000;cbow;10;gram7-past-tense;1560;1425;78;57;0.006536;0.080844
15300000;cbow;10;gram8-plural;1332;1241;72;19;0.004406;0.066374
15300000;cbow;10;gram9-plural-verbs;870;795;0;75;0.008813;0.093879
15300000;cbow;10;TOTAL;19544;15789;2560;1195;0.006200;0.078740
15300000;skip-gram;10;capital-common-countries;506;506;0;0;0.000226;0.015042
15300000;skip-gram;10;capital-world;4524;3079;1367;78;0.002450;0.049494
15300000;skip-gram;10;currency;866;414;364;88;0.011819;0.108716
15300000;skip-gram;10;city-in-state;2467;2110;213;144;0.002964;0.054446
15300000;skip-gram;10;family;506;409;86;11;0.004426;0.066527
15300000;skip-gram;10;gram1-adjective-to-adverb;992;710;0;282;0.008260;0.090884
15300000;skip-gram;10;gram2-opposite;812;481;110;221;0.011202;0.105839
15300000;skip-gram;10;gram3-comparative;1332;1310;0;22;0.003305;0.057488
15300000;skip-gram;10;gram4-superlative;1122;824;192;106;0.008514;0.092274
15300000;skip-gram;10;gram5-present-participle;1056;976;0;80;0.006710;0.081913
15300000;skip-gram;10;gram6-nationality-adjective;1599;1501;78;20;0.002070;0.045499
15300000;skip-gram;10;gram7-past-tense;1560;1379;78;103;0.004814;0.069385
15300000;skip-gram;10;gram8-plural;1332;1215;72;45;0.003941;0.062775
15300000;skip-gram;10;gram9-plural-verbs;870;805;0;65;0.007189;0.084789
15300000;skip-gram;10;TOTAL;19544;15719;2560;1265;0.004458;0.066772
15300000;cbow;12;capital-common-countries;506;506;0;0;0.000912;0.030193
15300000;cbow;12;capital-world;4524;3083;1367;74;0.003535;0.059460
15300000;cbow;12;currency;866;391;364;111;0.015457;0.124328
15300000;cbow;12;city-in-state;2467;2079;213;175;0.006729;0.082031
15300000;cbow;12;family;506;397;86;23;0.005115;0.071518
15300000;cbow;12;gram1-adjective-to-adverb;992;725;0;267;0.013432;0.115894
15300000;cbow;12;gram2-opposite;812;456;110;246;0.015319;0.123771
15300000;cbow;12;gram3-comparative;1332;1329;0;3;0.003208;0.056643
15300000;cbow;12;gram4-superlative;1122;803;192;127;0.010631;0.103107
15300000;cbow;12;gram5-present-participle;1056;1009;0;47;0.007310;0.085497
15300000;cbow;12;gram6-nationality-adjective;1599;1509;78;12;0.003879;0.062280
15300000;cbow;12;gram7-past-tense;1560;1421;78;61;0.006858;0.082814
15300000;cbow;12;gram8-plural;1332;1228;72;32;0.004186;0.064698
15300000;cbow;12;gram9-plural-verbs;870;785;0;85;0.008334;0.091291
15300000;cbow;12;TOTAL;19544;15721;2560;1263;0.006209;0.078795
15300000;skip-gram;12;capital-common-countries;506;506;0;0;0.000153;0.012381
15300000;skip-gram;12;capital-world;4524;3098;1367;59;0.002236;0.047287
15300000;skip-gram;12;currency;866;409;364;93;0.012513;0.111863
15300000;skip-gram;12;city-in-state;2467;2143;213;111;0.002749;0.052427
15300000;skip-gram;12;family;506;411;86;9;0.005639;0.075094
15300000;skip-gram;12;gram1-adjective-to-adverb;992;749;0;243;0.008685;0.093195
15300000;skip-gram;12;gram2-opposite;812;456;110;246;0.010899;0.104396
15300000;skip-gram;12;gram3-comparative;1332;1310;0;22;0.003545;0.059539
15300000;skip-gram;12;gram4-superlative;1122;792;192;138;0.009786;0.098923
15300000;skip-gram;12;gram5-present-participle;1056;952;0;104;0.006957;0.083409
15300000;skip-gram;12;gram6-nationality-adjective;1599;1509;78;12;0.002452;0.049521
15300000;skip-gram;12;gram7-past-tense;1560;1378;78;104;0.004920;0.070142
15300000;skip-gram;12;gram8-plural;1332;1207;72;53;0.003329;0.057699
15300000;skip-gram;12;gram9-plural-verbs;870;796;0;74;0.008237;0.090756
15300000;skip-gram;12;TOTAL;19544;15716;2560;1268;0.004574;0.067628
15300000;cbow;14;capital-common-countries;506;506;0;0;0.000703;0.026517
15300000;cbow;14;capital-world;4524;3092;1367;65;0.003342;0.057808
15300000;cbow;14;currency;866;389;364;113;0.012888;0.113524
15300000;cbow;14;city-in-state;2467;2059;213;195;0.006430;0.080188
15300000;cbow;14;family;506;391;86;29;0.003363;0.057993
15300000;cbow;14;gram1-adjective-to-adverb;992;727;0;265;0.012830;0.113270
15300000;cbow;14;gram2-opposite;812;452;110;250;0.014666;0.121103
15300000;cbow;14;gram3-comparative;1332;1329;0;3;0.003597;0.059971
15300000;cbow;14;gram4-superlative;1122;834;192;96;0.010136;0.100678
15300000;cbow;14;gram5-present-participle;1056;999;0;57;0.006011;0.077533
15300000;cbow;14;gram6-nationality-adjective;1599;1513;78;8;0.003934;0.062719
15300000;cbow;14;gram7-past-tense;1560;1425;78;57;0.006673;0.081686
15300000;cbow;14;gram8-plural;1332;1239;72;21;0.004349;0.065950
15300000;cbow;14;gram9-plural-verbs;870;809;0;61;0.009292;0.096396
15300000;cbow;14;TOTAL;19544;15764;2560;1220;0.005951;0.077145
15300000;skip-gram;14;capital-common-countries;506;506;0;0;0.000148;0.012162
15300000;skip-gram;14;capital-world;4524;3115;1367;42;0.002175;0.046641
15300000;skip-gram;14;currency;866;410;364;92;0.012645;0.112451
15300000;skip-gram;14;city-in-state;2467;2143;213;111;0.002616;0.051150
15300000;skip-gram;14;family;506;414;86;6;0.006159;0.078481
15300000;skip-gram;14;gram1-adjective-to-adverb;992;721;0;271;0.009319;0.096534
15300000;skip-gram;14;gram2-opposite;812;471;110;231;0.011285;0.106232
15300000;skip-gram;14;gram3-comparative;1332;1282;0;50;0.003674;0.060614
15300000;skip-gram;14;gram4-superlative;1122;775;192;155;0.011568;0.107555
15300000;skip-gram;14;gram5-present-participle;1056;960;0;96;0.007780;0.088206
15300000;skip-gram;14;gram6-nationality-adjective;1599;1501;78;20;0.002356;0.048536
15300000;skip-gram;14;gram7-past-tense;1560;1387;78;95;0.005530;0.074361
15300000;skip-gram;14;gram8-plural;1332;1209;72;51;0.003623;0.060188
15300000;skip-gram;14;gram9-plural-verbs;870;786;0;84;0.008489;0.092138
15300000;skip-gram;14;TOTAL;19544;15680;2560;1304;0.004823;0.069450
15300000;cbow;16;capital-common-countries;506;506;0;0;0.000726;0.026943
15300000;cbow;16;capital-world;4524;3119;1367;38;0.003339;0.057785
15300000;cbow;16;currency;866;408;364;94;0.015130;0.123003
15300000;cbow;16;city-in-state;2467;2082;213;172;0.007104;0.084288
15300000;cbow;16;family;506;386;86;34;0.003127;0.055918
15300000;cbow;16;gram1-adjective-to-adverb;992;705;0;287;0.013214;0.114951
15300000;cbow;16;gram2-opposite;812;479;110;223;0.015218;0.123362
15300000;cbow;16;gram3-comparative;1332;1325;0;7;0.003528;0.059399
15300000;cbow;16;gram4-superlative;1122;785;192;145;0.010903;0.104419
15300000;cbow;16;gram5-present-participle;1056;998;0;58;0.007272;0.085279
15300000;cbow;16;gram6-nationality-adjective;1599;1506;78;15;0.003626;0.060218
15300000;cbow;16;gram7-past-tense;1560;1394;78;88;0.007128;0.084428
15300000;cbow;16;gram8-plural;1332;1245;72;15;0.004420;0.066480
15300000;cbow;16;gram9-plural-verbs;870;787;0;83;0.008541;0.092416
15300000;cbow;16;TOTAL;19544;15725;2560;1259;0.006211;0.078812
15300000;skip-gram;16;capital-common-countries;506;506;0;0;0.000055;0.007406
15300000;skip-gram;16;capital-world;4524;3117;1367;40;0.002102;0.045845
15300000;skip-gram;16;currency;866;409;364;93;0.011314;0.106369
15300000;skip-gram;16;city-in-state;2467;2178;213;76;0.002743;0.052376
15300000;skip-gram;16;family;506;411;86;9;0.005037;0.070970
15300000;skip-gram;16;gram1-adjective-to-adverb;992;762;0;230;0.008214;0.090634
15300000;skip-gram;16;gram2-opposite;812;452;110;250;0.012244;0.110653
15300000;skip-gram;16;gram3-comparative;1332;1272;0;60;0.004370;0.066103
15300000;skip-gram;16;gram4-superlative;1122;760;192;170;0.011500;0.107236
